,post_id,Id,title,link,post_indicies,reccomendation
13886,1627180,1627180,Excel - is there a keyboard shortcut to select/highlight a part of a formula?,https://superuser.com/a/1627180,45095,394814160000.0
13887,1626514,1626514,Excel - is there a keyboard shortcut to select/highlight a part of a formula?,https://superuser.com/q/1626514,45096,394814160000.0
13888,1627179,1627179,How to create VHD disk image from a Linux live system?,https://superuser.com/a/1627179,45097,-1056072470000.0
13889,1627178,1627178,Generating cert_override file manually for Firefox,https://superuser.com/q/1627178,45098,-1056072470000.0
13890,1622298,1622298,How to batch convert m4a files to mp3 using ffmpeg?,https://superuser.com/q/1622298,45099,-4395180000000.0
13891,1627034,1627034,Excel - Conditional Formatting,https://superuser.com/q/1627034,45100,-4395180000000.0
13892,1627175,1627175,Will a newer model Router/AP provide better WiFi coverage than my existing Netgear WAC104 (AC1200) dual-band AP?,https://superuser.com/q/1627175,45101,-3218815800000.0
13893,1627174,1627174,SAMSUNG 870 EVO for Dell R720,https://superuser.com/q/1627174,45102,-3218815800000.0
13894,1627152,1627152,How to resume a command pipeline in Ubuntu after accidentally shutting the program down?,https://superuser.com/q/1627152,45103,-9425049000000.0
13895,1627173,1627173,How to resume a command pipeline in Ubuntu after accidentally shutting the program down?,https://superuser.com/a/1627173,45104,-9425049000000.0
13896,1627171,1627171,How do you fill in the area under a data series in a line chart in LibreOffice Calc?,https://superuser.com/q/1627171,43793,2982194400000.0
13897,1627170,1627170,Notepad++ Compare Plugin,https://superuser.com/q/1627170,45105,89591144000.0
13898,1626652,1626652,ffmpeg error: input packet contains no samples av_interleaved_write_frame(),https://superuser.com/q/1626652,45106,89591144000.0
13899,1627167,1627167,ffmpeg error: input packet contains no samples av_interleaved_write_frame(),https://superuser.com/a/1627167,45107,23912692000000.0
13900,1627165,1627165,Will my app data be deleted,https://superuser.com/q/1627165,45108,23912692000000.0
13901,1627164,1627164,My computer shuts itself down,https://superuser.com/q/1627164,45109,-13536161000000.0
13902,1627163,1627163,Automatically select Apply to all and Replace when moving files in Finder on MacOS,https://superuser.com/q/1627163,45110,-13536161000000.0
13903,1627162,1627162,Configure debounce time in Windows for mouse,https://superuser.com/a/1627162,45111,89113264000.0
13904,1627161,1627161,Excel - Conditional Formatting,https://superuser.com/a/1627161,45112,89113264000.0
13905,1627159,1627159,Add Additional Content to Paste,https://superuser.com/a/1627159,45113,2992317100000.0
13906,1624545,1624545,Add Additional Content to Paste,https://superuser.com/q/1624545,45114,2992317100000.0
13907,1627157,1627157,What is causing wireless mouse reception issues?,https://superuser.com/a/1627157,45115,165061430000.0
13908,1627155,1627155,Script to set &quot;Hide file extensions&quot;,https://superuser.com/a/1627155,45116,165061430000.0
13909,1624791,1624791,Using compressed memory under Miniconda container,https://superuser.com/q/1624791,45117,728004170000.0
13910,1627151,1627151,How to toggle Show/Hide hidden files in Windows through command line?,https://superuser.com/a/1627151,45118,728004170000.0
13911,1627150,1627150,How open binary file,https://superuser.com/q/1627150,45119,-158949740000.0
13912,1627149,1627149,How to change the order of items appearing in Spotlight with macOS Catalina/Big Sur?,https://superuser.com/a/1627149,45120,-158949740000.0
13913,1627148,1627148,HOW TO OPEN digital rights management (DRM) PDF FILE EXTENTION DCF,https://superuser.com/q/1627148,45121,-3747391200.0
13914,1626996,1626996,"Windows command dir lists files with absolute path, relative path required",https://superuser.com/q/1626996,45122,-3747391200.0
13915,1627125,1627125,"Windows command dir lists files with absolute path, relative path required",https://superuser.com/a/1627125,45123,-29159733000000.0
13916,1627147,1627147,Date accessed and visited,https://superuser.com/a/1627147,45124,-29159733000000.0
13917,1627145,1627145,Date accessed and visited,https://superuser.com/q/1627145,45125,-615324800000.0
13918,1627133,1627133,"Having installed Win&amp;Ubuntu dualboot, can&#39;t boot Ubuntu",https://superuser.com/q/1627133,45126,-615324800000.0
13919,1627142,1627142,"Having installed Win&amp;Ubuntu dualboot, can&#39;t boot Ubuntu",https://superuser.com/a/1627142,45127,-427929300000.0
13920,1627137,1627137,Bash script to read a log file for a string the executes a command on 1 field from the log line when string is found,https://superuser.com/q/1627137,45128,-427929300000.0
13921,1626879,1626879,Extra wear of multicore processor when only a single core is used. Is there such a thing?,https://superuser.com/q/1626879,45129,5851261700000.0
13922,1627144,1627144,Starting a child process without inheriting high DPI compatibility settings,https://superuser.com/q/1627144,45130,5851261700000.0
13923,1627105,1627105,Is it possible to run Overwatch with an unsupported graphics card on Linux?,https://superuser.com/q/1627105,43822,-894989500000.0
13924,1627141,1627141,Is it possible to run Overwatch with an unsupported graphics card on Linux?,https://superuser.com/a/1627141,43821,-774222900000.0
13925,1627140,1627140,Does Repair Upgrade on Windows 10 delete files from app data?,https://superuser.com/a/1627140,45132,-113129520000.0
13926,1627138,1627138,Does Repair Upgrade on Windows 10 delete files from app data?,https://superuser.com/q/1627138,45131,-113129520000.0
13927,1627139,1627139,How do I force my monitor to display a white screen permanently without software?,https://superuser.com/q/1627139,45133,-6252055000000.0
13928,1627134,1627134,ESXI Cannot start up from Virtual IDE Hard Drive,https://superuser.com/q/1627134,45134,-6252055000000.0
13929,1627098,1627098,How do I change the windows error sound for windows terminal to something different?,https://superuser.com/a/1627098,45135,10475523000000.0
13930,1627135,1627135,Optimizing File Indexing,https://superuser.com/q/1627135,45136,10475523000000.0
13931,1627001,1627001,How to prevent MS Office from adding shortcuts to Logitech&#39;s SetPoint?,https://superuser.com/a/1627001,45137,183301690000.0
13932,1627132,1627132,MS Word for Mac: trying to get subsection number to follow preceding section number,https://superuser.com/a/1627132,45138,183301690000.0
13933,1626691,1626691,MS Word for Mac: trying to get subsection number to follow preceding section number,https://superuser.com/q/1626691,45139,-1028835400000.0
13934,1627131,1627131,Can I assign &quot;Print Screen&quot; as a shortcut for Snipping Tool?,https://superuser.com/a/1627131,45140,-1028835400000.0
13935,1627128,1627128,Did the Times New Roman font change for Windows 10?,https://superuser.com/a/1627128,45141,-58070712000.0
13936,1627130,1627130,Block with iptables,https://superuser.com/q/1627130,45142,-58070712000.0
13937,1611400,1611400,"Memtest freezing beyond 4G, but individual RAM sticks all pass",https://superuser.com/q/1611400,53706,-422448760000.0
13938,1627127,1627127,"Memtest freezing beyond 4G, but individual RAM sticks all pass",https://superuser.com/a/1627127,45143,-69295883000000.0
13939,1627126,1627126,Mixing Dual Channel RAM - what to look out for?,https://superuser.com/q/1627126,45144,-69295883000000.0
13940,1627121,1627121,Difference between StagedExtensions and Extensions?,https://superuser.com/q/1627121,45145,-1236425100000.0
13941,1627118,1627118,Freeform crop and scan images into PDF file on Windows,https://superuser.com/q/1627118,45146,-1236425100000.0
13942,1627116,1627116,Can my institute watch what I&#39;m doing with my school email?,https://superuser.com/a/1627116,45147,828607040000.0
13943,1627114,1627114,Unable to get Debian guest full screen on VMware Player 12,https://superuser.com/a/1627114,45148,828607040000.0
13944,1627112,1627112,How to power up and boot custom industrial PC,https://superuser.com/a/1627112,45149,944278500000.0
13945,1627101,1627101,How to power up and boot custom industrial PC,https://superuser.com/q/1627101,45150,944278500000.0
13946,1627090,1627090,"How to find out notifications that I closed, Windows 10",https://superuser.com/q/1627090,45151,15084065000000.0
13947,1627106,1627106,"How to find out notifications that I closed, Windows 10",https://superuser.com/a/1627106,45152,15084065000000.0
13948,1627110,1627110,How to remove chromebook restrictions from RETIRED hp chromebook 14 G6,https://superuser.com/q/1627110,45153,-33234629000000.0
13949,1627109,1627109,How to set up apparmor for Bind DNS?,https://superuser.com/q/1627109,45154,-33234629000000.0
13950,1627108,1627108,"Recursively rename folders and files to Title Case, and move files",https://superuser.com/q/1627108,45155,-29887963000.0
13951,1627107,1627107,TeXStudio corrupted its own tex file,https://superuser.com/q/1627107,45156,-29887963000.0
13952,1627104,1627104,toshiba e-studio 166 not connecting to windows 10,https://superuser.com/q/1627104,45157,-1016763400000.0
13953,1626959,1626959,What does the Windows 10 defragmenter do if it encounters a bad sector in either the source or destination?,https://superuser.com/q/1626959,45158,-1016763400000.0
13954,1627103,1627103,What does the Windows 10 defragmenter do if it encounters a bad sector in either the source or destination?,https://superuser.com/a/1627103,45159,1716663400000.0
13955,1627102,1627102,How do you I keep information stored next to dynamic list?,https://superuser.com/q/1627102,45160,1716663400000.0
13956,1627057,1627057,How can I find an older version of pip that works with Python 2.7?,https://superuser.com/a/1627057,45161,154409100000.0
13957,1626961,1626961,What does the Windows 10 defragmenter do if it encounters a bad sector in either the source or destination?,https://superuser.com/a/1626961,45162,154409100000.0
13958,1627099,1627099,Enviromental impact of nvidia jetson agx xavier,https://superuser.com/q/1627099,45163,-21258260000.0
13959,1627097,1627097,Converting anaglyph 3D photo to format Facebook recognizes as &quot;3D photo&quot;,https://superuser.com/q/1627097,45164,-21258260000.0
13960,1626197,1626197,"Windows 10 slow internet download, WSL 2.0 however is fast",https://superuser.com/q/1626197,45165,30181440000000.0
13961,1627096,1627096,"Windows 10 slow internet download, WSL 2.0 however is fast",https://superuser.com/a/1627096,45166,30181440000000.0
13962,1627095,1627095,How can I batch convert a directory of subfolders from FLAC to ALAC?,https://superuser.com/a/1627095,45167,-861731360000.0
13963,1627088,1627088,How can I batch convert a directory of subfolders from FLAC to ALAC?,https://superuser.com/q/1627088,45168,-861731360000.0
13964,1627080,1627080,How to convert exe to video?,https://superuser.com/q/1627080,45169,121184444000.0
13965,1627093,1627093,How to convert exe to video?,https://superuser.com/a/1627093,45170,121184444000.0
13966,1627092,1627092,How can I batch convert a directory of subfolders from FLAC to ALAC?,https://superuser.com/a/1627092,45171,-1962496400000.0
13967,1627091,1627091,Quickly inserting columns to many locations in a Word document at once,https://superuser.com/a/1627091,45172,-1962496400000.0
13968,1627074,1627074,Quickly inserting columns to many locations in a Word document at once,https://superuser.com/q/1627074,45173,-206074050000.0
13969,1611926,1611926,Sort and change index numbers in Notepad++,https://superuser.com/q/1611926,53707,1542140600000.0
13970,1611956,1611956,Sort and change index numbers in Notepad++,https://superuser.com/a/1611956,53708,1542140600000.0
13971,1627086,1627086,Customise thunderbird 78 looks,https://superuser.com/a/1627086,45174,-206074050000.0
13972,1627084,1627084,How do I stop Facebook Messenger message requests from randos?,https://superuser.com/q/1627084,45175,2863832200000.0
13973,1627051,1627051,How can I find an older version of pip that works with Python 2.7?,https://superuser.com/a/1627051,45176,2863832200000.0
13974,1627078,1627078,PowerShell error color,https://superuser.com/q/1627078,45177,458274570000.0
13975,1626797,1626797,Would transferring an M.2 SSD between computers cause problems if it has Windows on it?,https://superuser.com/q/1626797,45178,458274570000.0
13976,1627077,1627077,Would transferring an M.2 SSD between computers cause problems if it has Windows on it?,https://superuser.com/a/1627077,45179,165216340000.0
13977,1626844,1626844,Windows 10: half of the installed RAM usable,https://superuser.com/q/1626844,45180,165216340000.0
13978,1626027,1626027,Windows 10 laptop sound problems,https://superuser.com/q/1626027,45181,226470430000.0
13979,1627075,1627075,Windows 10 laptop sound problems,https://superuser.com/a/1627075,45182,226470430000.0
13980,1627062,1627062,How to check smart status from within a Docker container?,https://superuser.com/a/1627062,45183,-83152340000.0
13981,1626679,1626679,How to check smart status from within a Docker container?,https://superuser.com/q/1626679,45184,-83152340000.0
13982,1627068,1627068,Ping every IP address in a text file?,https://superuser.com/a/1627068,45185,-2056059700000.0
13983,1627071,1627071,Connect to VPN through another VPN,https://superuser.com/a/1627071,45186,-2056059700000.0
13984,1627015,1627015,Connect to VPN through another VPN,https://superuser.com/q/1627015,45187,-380475050000000.0
13985,1627055,1627055,Is bad memory an issue for Windows Server Software Raid 5 resync?,https://superuser.com/q/1627055,45188,-380475050000000.0
13986,1627070,1627070,Is bad memory an issue for Windows Server Software Raid 5 resync?,https://superuser.com/a/1627070,45189,-58891455000000.0
13987,1627047,1627047,Delete Registry key,https://superuser.com/q/1627047,45190,-58891455000000.0
13988,1627069,1627069,"Windows command dir lists files with absolute path, relative path required",https://superuser.com/a/1627069,45191,706604000000.0
13989,1627027,1627027,Will Windows 10 become unbootable if I add a dedicated GPU?,https://superuser.com/q/1627027,45192,706604000000.0
13990,1627066,1627066,Delete Registry key,https://superuser.com/a/1627066,45193,871086300000.0
13991,1627065,1627065,Ubuntu 20.04 LTS no sound \on LG Gram 2021 (a lot of troubleshooting attempted),https://superuser.com/q/1627065,43834,1664955800000.0
13992,1626865,1626865,Comparing ISO image files in Windows 10 or MacOS,https://superuser.com/q/1626865,45194,871086300000.0
13993,1626495,1626495,NLST result without the directory from vsftpd,https://superuser.com/q/1626495,45195,-25687341000.0
13994,1626502,1626502,NLST result without the directory from vsftpd,https://superuser.com/a/1626502,45196,-25687341000.0
13995,1627063,1627063,Why rsync found files who has vanished on exfat synology?,https://superuser.com/a/1627063,45197,8469656600000.0
13996,1626749,1626749,Why rsync found files who has vanished on exfat synology?,https://superuser.com/q/1626749,45198,8469656600000.0
13997,1625957,1625957,Black screen when I open a youtube video on windows 10 1803 education (Nvidia Drivers),https://superuser.com/q/1625957,45199,1960473100000.0
13998,1627060,1627060,Black screen when I open a youtube video on windows 10 1803 education (Nvidia Drivers),https://superuser.com/a/1627060,45200,1960473100000.0
13999,1627059,1627059,Why is the output from `groups` different from `groups [username]` if Im currently logged in as user?,https://superuser.com/q/1627059,45201,-134927560000.0
14000,1627058,1627058,Is ffmpeg commands order correct? Will work all together?,https://superuser.com/q/1627058,45202,-134927560000.0
14001,1627056,1627056,Ethernet cable CAT 7 installation,https://superuser.com/q/1627056,45203,148306400000.0
14002,1626394,1626394,Driver Installation,https://superuser.com/q/1626394,45204,148306400000.0
14003,1627053,1627053,Driver Installation,https://superuser.com/a/1627053,45205,4745274600000.0
14004,1627050,1627050,Why does swapping a PC cause a server to print smaller?,https://superuser.com/q/1627050,45206,1531535900.0
14005,1627049,1627049,Delete Registry key,https://superuser.com/a/1627049,45207,1531535900.0
14006,1627048,1627048,Recurrent issue Integrated webcam is used by another application,https://superuser.com/a/1627048,45208,11130772000000.0
14007,1626968,1626968,Recurrent issue Integrated webcam is used by another application,https://superuser.com/q/1626968,45209,11130772000000.0
14008,1627046,1627046,How can I create such a chart (what page or software) (I need for my studies),https://superuser.com/q/1627046,45210,-17525237000000.0
14009,1627045,1627045,Can I get a symlinked exe on Windows to &quot;see&quot; its dependencies in the same folder?,https://superuser.com/a/1627045,45211,-17525237000000.0
14010,1627044,1627044,Private browsing allows local storage on Safari,https://superuser.com/q/1627044,45212,-7462855400000.0
14011,1627041,1627041,SSH Connection with keys (no password) follows a One-way traffic?,https://superuser.com/q/1627041,45213,-7462855400000.0
14012,1627043,1627043,SSH Connection with keys (no password) follows a One-way traffic?,https://superuser.com/a/1627043,45214,8239638400000.0
14013,1623413,1623413,A way to combine an audio and video stream into one window for Discord?,https://superuser.com/q/1623413,45216,-450425380.0
14014,1626836,1626836,A way to combine an audio and video stream into one window for Discord?,https://superuser.com/a/1626836,45215,8239638400000.0
14015,1627040,1627040,Chrome DevTools - Network - Remove overview time filter,https://superuser.com/q/1627040,45217,-450425380.0
14016,1626906,1626906,"No internet until disable/enable ethernet (Win 10, 20H2)",https://superuser.com/q/1626906,45218,-10592208000000.0
14017,1627038,1627038,"No internet until disable/enable ethernet (Win 10, 20H2)",https://superuser.com/a/1627038,45219,-10592208000000.0
14018,1627031,1627031,How can I merge files line by line in the Windows command line?,https://superuser.com/a/1627031,45220,-257068550000.0
14019,1627037,1627037,600va/360w UPS with PC consumption 450w . is this an issue?,https://superuser.com/q/1627037,45221,-257068550000.0
14020,1627036,1627036,Will Windows 10 become unbootable if I add a dedicated GPU?,https://superuser.com/a/1627036,45222,5561292000000.0
14021,1627035,1627035,"Can not run EXCEL.EXE with &quot;runas&quot;, it says: &quot;1312: A specified logon session does not exist. It may already have been terminated.&quot;",https://superuser.com/a/1627035,45223,5561292000000.0
14022,1627029,1627029,Creating MSR and Recovery partitions manually,https://superuser.com/q/1627029,45224,-5864197500000.0
14023,1627033,1627033,Bluetooth dongle BLED112 on Debian 10 is not working,https://superuser.com/q/1627033,45225,-5864197500000.0
14024,1627030,1627030,Very high cpu usage for trivial task | Windows 10,https://superuser.com/q/1627030,45226,-2680298100000.0
14025,1627032,1627032,Very high cpu usage for trivial task | Windows 10,https://superuser.com/a/1627032,53709,-1760452400.0
14026,1627026,1627026,terminal fonts on debian 10 (konsole and gnome terminal),https://superuser.com/q/1627026,45227,-2680298100000.0
14027,1627023,1627023,"Windows command dir lists files with absolute path, relative path required",https://superuser.com/a/1627023,45228,-4157704200.0
14028,1627024,1627024,How can I change my webcam resolution on windows?,https://superuser.com/q/1627024,45229,-4157704200.0
14029,1626998,1626998,Need suggestion to use a laptop with Broken Display,https://superuser.com/q/1626998,45230,-4277474700000.0
14030,1627021,1627021,Need suggestion to use a laptop with Broken Display,https://superuser.com/a/1627021,45231,-4277474700000.0
14031,1626769,1626769,Why does my PC crash only when my cat is nearby?,https://superuser.com/a/1626769,53710,-1760452400.0
14032,1627019,1627019,How to copy folder and renaming it with incrementing number + user input,https://superuser.com/q/1627019,45232,267224380000.0
14033,1627020,1627020,Excel: convert IMAGE cell to txt cell?,https://superuser.com/q/1627020,45233,267224380000.0
14034,1622605,1622605,Why Windows 10 has 3 primary partitions?,https://superuser.com/q/1622605,45234,-3505599000000.0
14035,1627018,1627018,Unable to stream audio over rtp using Gstreamer,https://superuser.com/a/1627018,45235,-3505599000000.0
14036,1627017,1627017,Need suggestion to use a laptop with Broken Display,https://superuser.com/a/1627017,53711,-649284000000.0
14037,1626442,1626442,My laptop wont load windows,https://superuser.com/q/1626442,45236,-829887100000.0
14038,1626625,1626625,Why does my PC crash only when my cat is nearby?,https://superuser.com/a/1626625,53712,-649284000000.0
14039,1627016,1627016,CSS+ HTML - Add link to language option / combo box,https://superuser.com/q/1627016,45237,-829887100000.0
14040,1627014,1627014,How to get Excel to tell me exactly what the issue is with this file?,https://superuser.com/q/1627014,45238,1933644500000.0
14041,1625546,1625546,Control ssh server “dynamically” and serve in different ports,https://superuser.com/q/1625546,45239,1933644500000.0
14042,1627013,1627013,Control ssh server “dynamically” and serve in different ports,https://superuser.com/a/1627013,45240,-99702596000.0
14043,1626986,1626986,Stop all networking between guest OS and Host OS,https://superuser.com/q/1626986,45241,-99702596000.0
14044,1626448,1626448,Why does my PC crash only when my cat is nearby?,https://superuser.com/a/1626448,53713,8781076400000.0
14045,1627011,1627011,"FFmpeg w/ V4L2 for virtual webcam on Linux that crops, filters real uvc webcam",https://superuser.com/q/1627011,45242,-206799030000.0
14046,1627009,1627009,Windows Gamebar - how change capture bar position (coordinates)?,https://superuser.com/a/1627009,45243,-206799030000.0
14047,1626928,1626928,Can My Macbook Pro Be Damaged From Power Surge,https://superuser.com/q/1626928,45245,197819630000.0
14048,1627006,1627006,Can My Macbook Pro Be Damaged From Power Surge,https://superuser.com/a/1627006,45244,197819630000.0
14049,1627005,1627005,Full hard disc when properties show only 100GB used,https://superuser.com/a/1627005,45246,1093610960000.0
14050,1627000,1627000,How does IPv6 DNS resolution work in a local network,https://superuser.com/q/1627000,45248,-4243253600000.0
14051,1627004,1627004,How does IPv6 DNS resolution work in a local network,https://superuser.com/a/1627004,45247,1093610960000.0
14052,1627003,1627003,False IP conflict when using TP-Link repeater,https://superuser.com/q/1627003,45249,-4243253600000.0
14053,1627002,1627002,Show Firefox min/max/close button when tab bar is hidden,https://superuser.com/q/1627002,45250,-100264610000.0
14054,1626999,1626999,Process Monitor - file deletion,https://superuser.com/q/1626999,45251,-100264610000.0
14055,1626997,1626997,"npm (actually, yarn) not installing all package files, but only for a specific project",https://superuser.com/a/1626997,45252,7481833600000.0
14056,1626995,1626995,Windows 10 - how to change desktop icon for URL shortcut?,https://superuser.com/a/1626995,45253,7481833600000.0
14057,1626993,1626993,Is there a VSCode extension that provides Intellisense for HTML tags in a Markdown document?,https://superuser.com/q/1626993,45254,54948890000.0
14058,1626992,1626992,Format whole disk as NTFS (without partitioning),https://superuser.com/q/1626992,45255,54948890000.0
14059,1626988,1626988,how to stop my ISP from changing my computer DNS setting,https://superuser.com/q/1626988,45256,-8973340000000.0
14060,1626832,1626832,Count the number of applications in Excel,https://superuser.com/q/1626832,45257,-8973340000000.0
14061,1626979,1626979,Count the number of applications in Excel,https://superuser.com/a/1626979,45258,30931634000.0
14062,1626984,1626984,Odd Zenity-behaviour,https://superuser.com/q/1626984,45260,-3935283000000.0
14063,1626985,1626985,Odd Zenity-behaviour,https://superuser.com/a/1626985,45259,30931634000.0
14064,1626983,1626983,"In MacOS Chrome, if &quot;Browser&quot; process (according to Chrome Task Manager) is using 90% CPU, what URL or extension is the culprit?",https://superuser.com/q/1626983,43809,8246422000.0
14065,1626982,1626982,PC not fully shutdown,https://superuser.com/a/1626982,45261,-3935283000000.0
14066,1626548,1626548,Getting error when converting string to formatted datetime in powershell &quot;String was not recognized as a valid DateTime&quot;,https://superuser.com/q/1626548,45263,-3777101800000.0
14067,1626613,1626613,Getting error when converting string to formatted datetime in powershell &quot;String was not recognized as a valid DateTime&quot;,https://superuser.com/a/1626613,45262,-3777101800000.0
14068,1626766,1626766,Saving a new unicode character in microsoft word,https://superuser.com/q/1626766,45264,2765501800000.0
14069,1626786,1626786,Saving a new unicode character in microsoft word,https://superuser.com/a/1626786,53714,8781076400000.0
14070,1626976,1626976,Is there an extension that would show info about current file?,https://superuser.com/q/1626976,45265,2765501800000.0
14071,1626938,1626938,How to hide formula result until data is entered in at least 5 of the 7 cells,https://superuser.com/q/1626938,45266,3945892700000.0
14072,1626972,1626972,How to hide formula result until data is entered in at least 5 of the 7 cells,https://superuser.com/a/1626972,45267,3945892700000.0
14073,1626970,1626970,Can&#39;t assign a letter for drive in Windows Disk Manager,https://superuser.com/q/1626970,45268,187615920000.0
14074,1626967,1626967,"How can I combine every (number) of pictures and create multiple panorama images, just once?",https://superuser.com/q/1626967,45269,187615920000.0
14075,1626962,1626962,"Cannot create folder during save or move of file in Office 365, when autosave on OneDrive is enabled",https://superuser.com/q/1626962,45270,120040430000000.0
14076,1626966,1626966,"Cannot create folder during save or move of file in Office 365, when autosave on OneDrive is enabled",https://superuser.com/a/1626966,45271,120040430000000.0
14077,1626965,1626965,LAN over wireguard?,https://superuser.com/a/1626965,45272,-2596253700000.0
14078,1626943,1626943,FFMPEG - stream RTSP feed to YouTube with AAC audio,https://superuser.com/q/1626943,45273,-2596253700000.0
14079,1626963,1626963,Which problems have CryptoArts come to solve?,https://superuser.com/q/1626963,45274,-46722080000.0
14080,1626960,1626960,While in developing mode is any way to restore any deleted or private data info on my android smart phone,https://superuser.com/q/1626960,45275,-46722080000.0
14081,1626958,1626958,How do I get the exact same dead key layout for accents on windows as on macOS?,https://superuser.com/q/1626958,45276,-168593240000.0
14082,1626954,1626954,Can&#39;t install windows after adding another stick of ram,https://superuser.com/q/1626954,45277,-168593240000.0
14083,1626957,1626957,Can&#39;t install windows after adding another stick of ram,https://superuser.com/a/1626957,45278,-30520100000000.0
14084,1626956,1626956,How to hide formula result until data is entered in at least 5 of the 7 cells,https://superuser.com/a/1626956,45279,-30520100000000.0
14085,1626955,1626955,Asterisk PBX hook-like scripting,https://superuser.com/q/1626955,45280,-122971865000.0
14086,1626953,1626953,MySQL command line color prompt,https://superuser.com/a/1626953,45281,-122971865000.0
14087,1626950,1626950,Recovering corrupted image data from single files,https://superuser.com/q/1626950,45282,-69890690000.0
14088,1626730,1626730,MS Outlook 2019 can&#39;t select from drop down menu options,https://superuser.com/q/1626730,45283,-69890690000.0
14089,1626952,1626952,MS Outlook 2019 can&#39;t select from drop down menu options,https://superuser.com/a/1626952,45284,587961600000.0
14090,1626951,1626951,Left windows key doesn&#39;t work windows 10,https://superuser.com/q/1626951,45285,587961600000.0
14091,1626949,1626949,Removing Bing from my Google search bar when I open a new tab,https://superuser.com/a/1626949,45286,1.0244794e+16
14092,1626948,1626948,"How can I edit a file if there is no vi, vim, joe, etc?",https://superuser.com/a/1626948,45287,1.0244794e+16
14093,1626947,1626947,Working safely mysqldump on Amazon EC2 server,https://superuser.com/q/1626947,45288,1817002900000.0
14094,1626940,1626940,Is it safe to close my laptop after pressing Shut Down?,https://superuser.com/q/1626940,45289,1817002900000.0
14095,1626941,1626941,Is it safe to close my laptop after pressing Shut Down?,https://superuser.com/a/1626941,45290,1202761200000.0
14096,1626785,1626785,Macro to skip filtered rows,https://superuser.com/q/1626785,45292,2498232300000.0
14097,1626945,1626945,Macro to skip filtered rows,https://superuser.com/a/1626945,45291,1202761200000.0
14098,1626885,1626885,Excel calculate MAX From aggregated SUM,https://superuser.com/q/1626885,45293,2498232300000.0
14099,1626944,1626944,Excel calculate MAX From aggregated SUM,https://superuser.com/a/1626944,45294,1534059300000.0
14100,1626811,1626811,Windows programm or tool to send key strokes to an specific browser tab,https://superuser.com/q/1626811,45296,-726364900000.0
14101,1626942,1626942,Windows programm or tool to send key strokes to an specific browser tab,https://superuser.com/a/1626942,45295,1534059300000.0
14102,1626917,1626917,finding Office 365 activation info,https://superuser.com/q/1626917,45297,-726364900000.0
14103,1626939,1626939,finding Office 365 activation info,https://superuser.com/a/1626939,45298,-40689035000000.0
14104,1626937,1626937,How to setup OpenVPN server with bind9 as private DNS server?,https://superuser.com/q/1626937,45299,-40689035000000.0
14105,1626936,1626936,What to do now that &quot;youtube-dl.exe -U&quot; yields &quot;ERROR: can&#39;t find the current version. Please try again later.&quot;?,https://superuser.com/a/1626936,45300,3168301700000.0
14106,1626935,1626935,Can My Macbook Pro Be Damaged From Power Surge,https://superuser.com/a/1626935,45301,3168301700000.0
14107,1626922,1626922,finding Office 365 activation info,https://superuser.com/a/1626922,45302,225021020000.0
14108,1626915,1626915,Launching a new gnome-terminal from a gnome-terminal and running a command,https://superuser.com/q/1626915,45304,2479977400000.0
14109,1626933,1626933,Launching a new gnome-terminal from a gnome-terminal and running a command,https://superuser.com/a/1626933,45303,225021020000.0
14110,1615018,1615018,Video/audio desyncing on TV or monitor with Windows 10,https://superuser.com/q/1615018,45305,2479977400000.0
14111,1623224,1623224,"Pointer is always scrolling sideways, and it&#39;s not a hardware issue",https://superuser.com/q/1623224,45306,-325864850000.0
14112,1626306,1626306,"windows, run net stat to txt daily with date/time in filename",https://superuser.com/q/1626306,45307,-325864850000.0
14113,1626932,1626932,"windows, run net stat to txt daily with date/time in filename",https://superuser.com/a/1626932,45308,-75572240000000.0
14114,1625962,1625962,Safe delete second EFI Partition - Windows 10,https://superuser.com/q/1625962,45310,-316337600000.0
14115,1626931,1626931,Safe delete second EFI Partition - Windows 10,https://superuser.com/a/1626931,45309,-75572240000000.0
14116,1626929,1626929,Comparing ISO image files in Windows 10 or MacOS,https://superuser.com/a/1626929,45311,-316337600000.0
14117,1626923,1626923,"F10 key not working in terminal/MC, Ubuntu 19.10",https://superuser.com/a/1626923,45312,294550400000.0
14118,1626926,1626926,how do you unblock everything on a HP Chromebook x360 11 G1 EE,https://superuser.com/q/1626926,45313,294550400000.0
14119,1626904,1626904,How does a disk image work? Why does Windows fail to mount an image?,https://superuser.com/q/1626904,45314,906608440000.0
14120,1626925,1626925,How does a disk image work? Why does Windows fail to mount an image?,https://superuser.com/a/1626925,45315,906608440000.0
14121,1626924,1626924,USB wifi adapter very slow,https://superuser.com/q/1626924,45316,361748040000.0
14122,1626024,1626024,Window border extending past the real border on Windows 10 custom theme,https://superuser.com/q/1626024,45317,361748040000.0
14123,1626921,1626921,How do I stop Adobe Reader from updating?,https://superuser.com/a/1626921,45318,6233067600000.0
14124,1626919,1626919,"Extend PC downstairs, to monitor, keyboard, mouse on second floor with low latency",https://superuser.com/q/1626919,45319,6233067600000.0
14125,1626816,1626816,Failled CUDA installation Ubunutu 18.04.5,https://superuser.com/q/1626816,45320,1051197600000.0
14126,1626916,1626916,Failled CUDA installation Ubunutu 18.04.5,https://superuser.com/a/1626916,45321,1051197600000.0
